text_id	sentence_id	sentence_word_id	word_id	word
1	6	17	223	into
1	6	18	224	fine
1	6	19	225	mist
1	6	20	226	or
1	6	21	227	vapor
1	6	22	228	and
1	6	23	229	Aqua
1	6	24	230	could
1	6	25	231	not
1	6	26	232	see
1	6	27	233	them.
1	7	0	234	Do
1	7	1	235	you
1	7	2	236	know
1	7	3	237	what
1	7	4	238	vapor
1	7	5	239	is?
1	8	0	240	If
1	8	1	241	you
1	8	2	242	breathe
1	8	3	243	into
1	8	4	244	the
1	8	5	245	air,
1	8	6	246	when
1	8	7	247	it
1	8	8	248	is
1	8	9	249	cold
1	8	10	250	enough,
1	8	11	251	you
1	8	12	252	will
1	8	13	253	see
1	8	14	254	it
1	8	15	255	coming
1	8	16	256	out
1	8	17	257	of
1	8	18	258	your
1	8	19	259	mouth
1	8	20	260	thick
1	8	21	261	and
1	8	22	262	fast
1	8	23	263	like
1	8	24	264	steam.
1	9	0	265	When
1	9	1	266	the
1	9	2	267	vapor
1	9	3	268	is
1	9	4	269	quite
1	9	5	270	near
1	9	6	271	the
1	9	7	272	earth,
1	9	8	273	we
1	9	9	274	call
1	9	10	275	it
1	9	11	276	'fog'.
1	10	0	277	Into
1	10	1	278	vapor
1	10	2	279	the
1	10	3	280	water
1	10	4	281	drops
1	10	5	282	that
1	10	6	283	danced
1	10	7	284	in
1	10	8	285	the
1	10	9	286	ocean
1	10	10	287	had
1	10	11	288	been
1	10	12	289	changed,
1	10	13	290	because
1	10	14	291	in
1	10	15	292	their
1	10	16	293	own
1	10	17	294	shape
1	10	18	295	they
1	10	19	296	were
1	10	20	297	too
1	10	21	298	heavy
1	10	22	299	for
1	10	23	300	the
1	10	24	301	sunbeams
1	10	25	302	that
1	10	26	303	the
1	10	27	304	sun
1	10	28	305	let
1	10	29	306	out
1	10	30	307	to
1	10	31	308	carry.
1	11	0	309	Higher
1	11	1	310	and
1	11	2	311	higher
1	11	3	312	they
1	11	4	313	sailed,
1	11	5	314	and
1	11	6	315	though
1	11	7	316	it
1	11	8	317	was
1	11	9	318	grand,
1	11	10	319	Aqua
1	11	11	320	and
1	11	12	321	his
1	11	13	322	friends
1	11	14	323	were
1	11	15	324	like
1	11	16	325	fish
1	11	17	326	out
1	11	18	327	of
1	11	19	328	water,
1	11	20	329	so
1	11	21	330	they
1	11	22	331	grew
1	11	23	332	quite
1	11	24	333	dizzy.
1	12	0	334	They
1	12	1	335	enjoyed
1	12	2	336	looking
1	12	3	337	down
1	12	4	338	on
1	12	5	339	the
1	12	6	340	world
1	12	7	341	below,
1	12	8	342	while
1	12	9	343	the
1	12	10	344	wind
1	12	11	345	scattered
1	12	12	346	them
1	12	13	347	across
1	12	14	348	the
1	12	15	349	four
1	12	16	350	corners
1	12	17	351	of
1	12	18	352	the
1	12	19	353	earth,
1	12	20	354	but
1	12	21	355	after
1	12	22	356	a
1	12	23	357	while
1	12	24	358	it
1	12	25	359	grew
1	12	26	360	nearly
1	12	27	361	time
1	12	28	362	for
1	12	29	363	the
1	12	30	364	sun
1	12	31	365	to
1	12	32	366	go
1	12	33	367	to
1	12	34	368	bed.
1	13	0	369	He
1	13	1	370	became
1	13	2	371	very
1	13	3	372	red
1	13	4	373	in
1	13	5	374	the
1	13	6	375	face,
1	13	7	376	and
1	13	8	377	began
1	13	9	378	to
1	13	10	379	sink
1	13	11	380	lower
1	13	12	381	and
1	13	13	382	lower,
1	13	14	383	until
1	13	15	384	suddenly
1	13	16	385	he
1	13	17	386	went
1	13	18	387	clear
1	13	19	388	out
1	13	20	389	of
1	13	21	390	sight!
1	14	0	391	Poor
1	14	1	392	little
1	14	2	393	Aqua,
1	14	3	394	frightened
1	14	4	395	by
1	14	5	396	the
1	14	6	397	impending
1	14	7	398	cold
1	14	8	399	and
1	14	9	400	darkness,
1	14	10	401	wished
1	14	11	402	he
1	14	12	403	could
1	14	13	404	sleep
1	14	14	405	not
1	14	15	406	in
1	14	16	407	the
1	14	17	408	sky,
1	14	18	409	but
1	14	19	410	somewhere
1	14	20	411	closer
1	14	21	412	to
1	14	22	413	earth.
1	15	0	414	Then
1	15	1	415	Aqua
1	15	2	416	heard
1	15	3	417	the
1	15	4	418	wind
1	15	5	419	blow
1	15	6	420	and
1	15	7	421	conjectured
1	15	8	422	that
1	15	9	423	maybe
1	15	10	424	the
1	15	11	425	wind
1	15	12	426	could
1	15	13	427	take
1	15	14	428	him
1	15	15	429	back
1	15	16	430	down
1	15	17	431	to
1	15	18	432	the
1	15	19	433	ocean.
1	16	0	434	Indeed,
1	16	1	435	the
1	16	2	436	wind
1	16	3	437	took
1	16	4	438	pity
1	16	5	439	on
1	16	6	440	him
1	16	7	441	and
1	16	8	442	fanned
1	16	9	443	him,
1	16	10	444	together
1	16	11	445	with
1	16	12	446	all
1	16	13	447	of
1	16	14	448	his
1	16	15	449	brothers
1	16	16	450	and
1	16	17	451	sisters,
1	16	18	452	into
1	16	19	453	a
1	16	20	454	heavy
1	16	21	455	gray
1	16	22	456	cloud,
1	16	23	457	after
1	16	24	458	which
1	16	25	459	he
1	16	26	460	blew
1	16	27	461	them
1	16	28	462	apart
1	16	29	463	and
1	16	30	464	told
1	16	31	465	them
1	16	32	466	to
1	16	33	467	hurry
1	16	34	468	down,
1	16	35	469	fast
1	16	36	470	and
1	16	37	471	furious
1	16	38	472	to
1	16	39	473	the
1	16	40	474	earth,
1	16	41	475	so
1	16	42	476	they
1	16	43	477	could
1	16	44	478	have
1	16	45	479	a
1	16	46	480	fighting
1	16	47	481	chance
1	16	48	482	of
1	16	49	483	reaching
1	16	50	484	the
1	16	51	485	ocean.
1	17	0	486	Down
1	17	1	487	they
1	17	2	488	went,
1	17	3	489	rolling
1	17	4	490	over
1	17	5	491	each
1	17	6	492	other
1	17	7	493	until
1	17	8	494	with
1	17	9	495	a
1	17	10	496	patter
1	17	11	497	and
1	17	12	498	clatter
1	17	13	499	and
1	17	14	500	spatter
1	17	15	501	they
1	17	16	502	touched
1	17	17	503	the
1	17	18	504	ground,
1	17	19	505	and
1	17	20	506	all
1	17	21	507	the
1	17	22	508	people
1	17	23	509	that
1	17	24	510	the
1	17	25	511	raindrops
1	17	26	512	fell
1	17	27	513	on
1	17	28	514	cried,
1	17	29	515	'It's
1	17	30	516	raining',
1	17	31	517	and
1	17	32	518	took
1	17	33	519	out
1	17	34	520	their
1	17	35	521	umbrellas.
1	18	0	522	Some
1	18	1	523	of
1	18	2	524	the
1	18	3	525	drops
1	18	4	526	that
1	18	5	527	were
1	18	6	528	the
1	18	7	529	most
1	18	8	530	fortunate,
1	18	9	531	including
1	18	10	532	Aqua,
1	18	11	533	fell
1	18	12	534	on
1	18	13	535	a
1	18	14	536	mountainside,
1	18	15	537	and
1	18	16	538	down
1	18	17	539	the
1	18	18	540	rocky
1	18	19	541	cliff
1	18	20	542	they
1	18	21	543	ran.
1	19	0	544	Together
1	19	1	545	they
1	19	2	546	plunged
1	19	3	547	into
1	19	4	548	a
1	19	5	549	mountain
1	19	6	550	brook,
1	19	7	551	which
1	19	8	552	came
1	19	9	553	foaming
1	19	10	554	and
1	19	11	555	dashing
1	19	12	556	along,
1	19	13	557	leaping
1	19	14	558	over
1	19	15	559	rocks
1	19	16	560	and
1	19	17	561	rushing
1	19	18	562	down
1	19	19	563	the
1	19	20	564	hillside,
1	19	21	565	until
1	19	22	566	in
1	19	23	567	the
1	19	24	568	valley
1	19	25	569	below
1	19	26	570	they
1	19	27	571	heard
1	19	28	572	the
1	19	29	573	strangest
1	19	30	574	clattering
1	19	31	575	noise.
1	20	0	576	The
1	20	1	577	little
1	20	2	578	water
1	20	3	579	drops
1	20	4	580	were
1	20	5	581	then
1	20	6	582	able
1	20	7	583	to
1	20	8	584	make
1	20	9	585	out
1	20	10	586	a
1	20	11	587	flour
1	20	12	588	mill
1	20	13	589	that
1	20	14	590	was
1	20	15	591	standing
1	20	16	592	on
1	20	17	593	the
1	20	18	594	bank.
1	21	0	595	Inside
1	21	1	596	the
1	21	2	597	mill,
1	21	3	598	the
1	21	4	599	water
1	21	5	600	drops
1	21	6	601	saw
1	21	7	602	two
1	21	8	603	great
1	21	9	604	stones,
1	21	10	605	which
1	21	11	606	the
1	21	12	607	big
1	21	13	608	wheel
1	21	14	609	kept
1	21	15	610	whizzing
1	21	16	611	round
1	21	17	612	and
1	21	18	613	round.
1	22	0	614	The
1	22	1	615	stones,
1	22	2	616	smoothed
1	22	3	617	by
1	22	4	618	the
1	22	5	619	spinning,
1	22	6	620	were
1	22	7	621	busy
1	22	8	622	grinding
1	22	9	623	the
1	22	10	624	wheat
1	22	11	625	into
1	22	12	626	flour
1	22	13	627	and
1	22	14	628	the
1	22	15	629	corn
1	22	16	630	into
1	22	17	631	golden
1	22	18	632	meal.
1	23	0	633	But
1	23	1	634	what
1	23	2	635	giant
1	23	3	636	do
1	23	4	637	you
1	23	5	638	suppose
1	23	6	639	it
1	23	7	640	was
1	23	8	641	who
1	23	9	642	could
1	23	10	643	turn
1	23	11	644	and
1	23	12	645	swing
1	23	13	646	that
1	23	14	647	tremendous
1	23	15	648	wheel?
1	24	0	649	No
1	24	1	650	giant
1	24	2	651	at
1	24	3	652	all.
1	25	0	653	It
1	25	1	654	was
1	25	2	655	just
1	25	3	656	our
1	25	4	657	tiny
1	25	5	658	little
1	25	6	659	water
1	25	7	660	drops,
1	25	8	661	who
1	25	9	662	sprang
1	25	10	663	on
1	25	11	664	it
1	25	12	665	by
1	25	13	666	hundreds
1	25	14	667	and
1	25	15	668	thousands,
1	25	16	669	and
1	25	17	670	whirled
1	25	18	671	it
1	25	19	672	over
1	25	20	673	and
1	25	21	674	over.
1	26	0	675	It
1	26	1	676	was
1	26	2	677	lucky
1	26	3	678	for
1	26	4	679	the
1	26	5	680	water
1	26	6	681	drops
1	26	7	682	that
1	26	8	683	the
1	26	9	684	brook
1	26	10	685	where
1	26	11	686	they
1	26	12	687	were
1	26	13	688	swimming
1	26	14	689	next
1	26	15	690	emptied
1	26	16	691	into
1	26	17	692	a
1	26	18	693	beautiful
1	26	19	694	pond
1	26	20	695	where
1	26	21	696	ducks
1	26	22	697	and
1	26	23	698	geese
1	26	24	699	were
1	26	25	700	living
1	26	26	701	peacefully.
1	27	0	702	Aqua
1	27	1	703	liked
1	27	2	704	to
1	27	3	705	play
1	27	4	706	hide-and-seek
1	27	5	707	in
1	27	6	708	this
1	27	7	709	pond,
1	27	8	710	and
1	27	9	711	it
1	27	10	712	was
1	27	11	713	his
1	27	12	714	brother
1	27	13	715	water
1	27	14	716	drop
1	27	15	717	who
1	27	16	718	he
1	27	17	719	fooled
1	27	18	720	by
1	27	19	721	swimming
1	27	20	722	to
1	27	21	723	a
1	27	22	724	big
1	27	23	725	pool
1	27	24	726	of
1	27	25	727	water
1	27	26	728	and
1	27	27	729	pretending
1	27	28	730	to
1	27	29	731	hide
1	27	30	732	there,
1	27	31	733	but
1	27	32	734	then
1	27	33	735	sneaking
1	27	34	736	under
1	27	35	737	a
1	27	36	738	rock
1	27	37	739	into
1	27	38	740	an
1	27	39	741	obscured
1	27	40	742	little
1	27	41	743	puddle.
1	28	0	744	His
1	28	1	745	brother
1	28	2	746	had
1	28	3	747	blatantly
1	28	4	748	peeked
1	28	5	749	and
1	28	6	750	even
1	28	7	751	followed
1	28	8	752	Aqua
1	28	9	753	as
1	28	10	754	he
1	28	11	755	entered
1	28	12	756	the
1	28	13	757	big
1	28	14	758	pool
1	28	15	759	of
1	28	16	760	water,
1	28	17	761	so
1	28	18	762	when
1	28	19	763	he
1	28	20	764	searched
1	28	21	765	there
1	28	22	766	and
1	28	23	767	could
1	28	24	768	not
1	28	25	769	find
1	28	26	770	him,
1	28	27	771	he
1	28	28	772	was
1	28	29	773	extremely
1	28	30	774	surprised
1	28	31	775	and
1	28	32	776	gave
1	28	33	777	up.
1	29	0	778	Aqua
1	29	1	779	liked
1	29	2	780	this
1	29	3	781	pond
1	29	4	782	where
1	29	5	783	he
1	29	6	784	could
1	29	7	785	play
1	29	8	786	all
1	29	9	787	day,
1	29	10	788	so
1	29	11	789	he
1	29	12	790	stayed
1	29	13	791	a
1	29	14	792	good
1	29	15	793	while,
1	29	16	794	sailing
1	29	17	795	up
1	29	18	796	and
1	29	19	797	down,
1	29	20	798	taking
1	29	21	799	the
1	29	22	800	ducks'
1	29	23	801	backs
1	29	24	802	for
1	29	25	803	ships
1	29	26	804	and
1	29	27	805	the
1	29	28	806	frogs
1	29	29	807	for
1	29	30	808	horses,
1	29	31	809	but
1	29	32	810	after
1	29	33	811	a
1	29	34	812	time
1	29	35	813	he
1	29	36	814	tired
1	29	37	815	of
1	29	38	816	the
1	29	39	817	dull
1	29	40	818	life,
1	29	41	819	and
1	29	42	820	he
1	29	43	821	and
1	29	44	822	his
1	29	45	823	brothers
1	29	46	824	floated
1	29	47	825	under
1	29	48	826	a
1	29	49	827	bridge
1	29	50	828	for
1	29	51	829	a
1	29	52	830	long
1	29	53	831	distance,
1	29	54	832	until
1	29	55	833	they
1	29	56	834	saw
1	29	57	835	another
1	29	58	836	brook
1	29	59	837	tumbling
1	29	60	838	down
1	29	61	839	a
1	29	62	840	hillside.
1	30	0	841	'Come,
1	30	1	842	let's
1	30	2	843	join
1	30	3	844	hands!'
1	31	0	845	cried
1	31	1	846	Aqua
1	31	2	847	and
1	31	3	848	because
1	31	4	849	the
1	31	5	850	water
1	31	6	851	drops
1	31	7	852	were
1	31	8	853	all
1	31	9	854	together,
1	31	10	855	overcoming
1	31	11	856	the
1	31	12	857	brook
1	31	13	858	was
1	31	14	859	child's
1	31	15	860	play.
1	32	0	861	It
1	32	1	862	was
1	32	2	863	by
1	32	3	864	the
1	32	4	865	help
1	32	5	866	of
1	32	6	867	Aqua
1	32	7	868	and
1	32	8	869	his
1	32	9	870	brothers
1	32	10	871	that
1	32	11	872	the
1	32	12	873	bewitching
1	32	13	874	river
1	32	14	875	was
1	32	15	876	able
1	32	16	877	to
1	32	17	878	float
1	32	18	879	heavy
1	32	19	880	ships,
1	32	20	881	though
1	32	21	882	not
1	32	22	883	so
1	32	23	884	long
1	32	24	885	ago
1	32	25	886	it
1	32	26	887	was
1	32	27	888	only
1	32	28	889	a
1	32	29	890	little
1	32	30	891	stream.
1	33	0	892	As
1	33	1	893	the
1	33	2	894	river
1	33	3	895	grew
1	33	4	896	wider
1	33	5	897	and
1	33	6	898	he
1	33	7	899	could
1	33	8	900	almost
1	33	9	901	see
1	33	10	902	the
1	33	11	903	ocean,
1	33	12	904	Aqua
1	33	13	905	realized
1	33	14	906	his
1	33	15	907	journey
1	33	16	908	was
1	33	17	909	almost
1	33	18	910	over
1	33	19	911	and
1	33	20	912	he
1	33	21	913	had
1	33	22	914	come
1	33	23	915	full
1	33	24	916	circle.
1	34	0	917	Back
1	34	1	918	in
1	34	2	919	the
1	34	3	920	ocean,
1	34	4	921	he
1	34	5	922	felt
1	34	6	923	right
1	34	7	924	at
1	34	8	925	home.
1	35	0	926	For
1	35	1	927	him,
1	35	2	928	this
1	35	3	929	was
1	35	4	930	the
1	35	5	931	safest,
1	35	6	932	sweetest
1	35	7	933	place
1	35	8	934	in
1	35	9	935	the
1	35	10	936	whole
1	35	11	937	wide
1	35	12	938	world.
1	36	0	939	During
1	36	1	940	the
1	36	2	941	warm
1	36	3	942	summer
1	36	4	943	evenings,
1	36	5	944	if
1	36	6	945	you
1	36	7	946	take
1	36	8	947	a
1	36	9	948	walk
1	36	10	949	on
1	36	11	950	the
1	36	12	951	sea
1	36	13	952	beach,
1	36	14	953	you
1	36	15	954	will
1	36	16	955	hear
1	36	17	956	the
1	36	18	957	gentle
1	36	19	958	rippling
1	36	20	959	swash
1	36	21	960	of
1	36	22	961	the
1	36	23	962	waves
1	36	24	963	and
1	36	25	964	some
1	36	26	965	say
1	36	27	966	that
1	36	28	967	it
1	36	29	968	must
1	36	30	969	be
1	36	31	970	the
1	36	32	971	gurgling
1	36	33	972	voices
1	36	34	973	of
1	36	35	974	Aqua
1	36	36	975	and
1	36	37	976	his
1	36	38	977	brother
1	36	39	978	water
1	36	40	979	drops
1	36	41	980	telling
1	36	42	981	each
1	36	43	982	other
1	36	44	983	about
1	36	45	984	their
1	36	46	985	wonderful
1	36	47	986	journey
1	36	48	987	around
1	36	49	988	the
1	36	50	989	world.
2	0	0	0	It
2	0	1	1	was
2	0	2	2	cold
2	0	3	3	and
2	0	4	4	nearly
2	0	5	5	dark
2	0	6	6	on
2	0	7	7	the
2	0	8	8	last
2	0	9	9	evening
2	0	10	10	of
2	0	11	11	the
2	0	12	12	old
2	0	13	13	year,
2	0	14	14	and
2	0	15	15	the
2	0	16	16	snow
2	0	17	17	was
2	0	18	18	falling
2	0	19	19	fast
2	0	20	20	and
2	0	21	21	furious.
2	1	0	22	A
2	1	1	23	little
2	1	2	24	girl
2	1	3	25	no
2	1	4	26	one
2	1	5	27	sheltered
2	1	6	28	from
2	1	7	29	the
2	1	8	30	gelid
2	1	9	31	air
2	1	10	32	roamed
2	1	11	33	through
2	1	12	34	the
2	1	13	35	streets
2	1	14	36	with
2	1	15	37	a
2	1	16	38	bare
2	1	17	39	head
2	1	18	40	and
2	1	19	41	naked
2	1	20	42	feet,
2	1	21	43	looking
2	1	22	44	as
2	1	23	45	poor
2	1	24	46	as
2	1	25	47	a
2	1	26	48	church
2	1	27	49	mouse.
2	2	0	50	It's
2	2	1	51	true
2	2	2	52	she
2	2	3	53	had
2	2	4	54	on
2	2	5	55	a
2	2	6	56	pair
2	2	7	57	of
2	2	8	58	slippers
2	2	9	59	her
2	2	10	60	mother
2	2	11	61	had
2	2	12	62	once
2	2	13	63	given
2	2	14	64	her
2	2	15	65	when
2	2	16	66	she
2	2	17	67	left
2	2	18	68	home,
2	2	19	69	but
2	2	20	70	they
2	2	21	71	were
2	2	22	72	as
2	2	23	73	much
2	2	24	74	use
2	2	25	75	to
2	2	26	76	her
2	2	27	77	as
2	2	28	78	a
2	2	29	79	chocolate
2	2	30	80	teapot.
2	3	0	81	The
2	3	1	82	slippers
2	3	2	83	owned
2	3	3	84	by
2	3	4	85	her
2	3	5	86	mother
2	3	6	87	were
2	3	7	88	so
2	3	8	89	large
2	3	9	90	that
2	3	10	91	the
2	3	11	92	emaciated
2	3	12	93	little
2	3	13	94	creature
2	3	14	95	had
2	3	15	96	lost
2	3	16	97	them
2	3	17	98	while
2	3	18	99	running
2	3	19	100	across
2	3	20	101	the
2	3	21	102	street
2	3	22	103	to
2	3	23	104	avoid
2	3	24	105	two
2	3	25	106	carriages
2	3	26	107	that
2	3	27	108	were
2	3	28	109	rolling
2	3	29	110	along
2	3	30	111	at
2	3	31	112	a
2	3	32	113	terrible
2	3	33	114	rate.
2	4	0	115	One
2	4	1	116	of
2	4	2	117	the
2	4	3	118	slippers
2	4	4	119	she
2	4	5	120	could
2	4	6	121	not
2	4	7	122	find,
2	4	8	123	and
2	4	9	124	a
2	4	10	125	boy
2	4	11	126	seized
2	4	12	127	upon
2	4	13	128	the
2	4	14	129	other,
2	4	15	130	saying
2	4	16	131	that
2	4	17	132	he
2	4	18	133	could
2	4	19	134	use
2	4	20	135	it
2	4	21	136	as
2	4	22	137	a
2	4	23	138	home
2	4	24	139	for
2	4	25	140	his
2	4	26	141	little
2	4	27	142	pet
2	4	28	143	mouse.
2	5	0	144	So
2	5	1	145	with
2	5	2	146	her
2	5	3	147	naked
2	5	4	148	feet,
2	5	5	149	which
2	5	6	150	were
2	5	7	151	quite
2	5	8	152	red
2	5	9	153	and
2	5	10	154	blue
2	5	11	155	with
2	5	12	156	the
2	5	13	157	cold,
2	5	14	158	the
2	5	15	159	little
2	5	16	160	girl
2	5	17	161	went
2	5	18	162	on,
2	5	19	163	wondering
2	5	20	164	how
2	5	21	165	she
2	5	22	166	would
2	5	23	167	get
2	5	24	168	through
2	5	25	169	this
2	5	26	170	dreadful
2	5	27	171	night.
2	6	0	172	She
2	6	1	173	approached
2	6	2	174	an
2	6	3	175	old
2	6	4	176	hovel
2	6	5	177	she
2	6	6	178	had
2	6	7	179	used
2	6	8	180	as
2	6	9	181	a
2	6	10	182	shelter
2	6	11	183	a
2	6	12	184	few
2	6	13	185	times
2	6	14	186	before,
2	6	15	187	and
2	6	16	188	found
2	6	17	189	the
2	6	18	190	entrance
2	6	19	191	was
2	6	20	192	locked.
2	7	0	193	Tough
2	7	1	194	luck
2	7	2	195	for
2	7	3	196	the
2	7	4	197	girl!
2	8	0	198	This
2	8	1	199	day
2	8	2	200	was
2	8	3	201	even
2	8	4	202	worse
2	8	5	203	than
2	8	6	204	the
2	8	7	205	others.
2	9	0	206	No
2	9	1	207	Good
2	9	2	208	Samaritan
2	9	3	209	had
2	9	4	210	given
2	9	5	211	her
2	9	6	212	even
2	9	7	213	a
2	9	8	214	penny.
2	10	0	215	And
2	10	1	216	she
2	10	2	217	had
2	10	3	218	no
2	10	4	219	luck
2	10	5	220	selling
2	10	6	221	any
2	10	7	222	matches
2	10	8	223	that
2	10	9	224	she
2	10	10	225	carried
2	10	11	226	in
2	10	12	227	the
2	10	13	228	old
2	10	14	229	apron
2	10	15	230	her
2	10	16	231	grandmother
2	10	17	232	had
2	10	18	233	given
2	10	19	234	her.
2	11	0	235	Poor
2	11	1	236	little
2	11	2	237	child,
2	11	3	238	she
2	11	4	239	looked
2	11	5	240	the
2	11	6	241	picture
2	11	7	242	of
2	11	8	243	misery.
2	12	0	244	On
2	12	1	245	her
2	12	2	246	long,
2	12	3	247	fair
2	12	4	248	hair,
2	12	5	249	which
2	12	6	250	hung
2	12	7	251	in
2	12	8	252	curls
2	12	9	253	on
2	12	10	254	her
2	12	11	255	shoulders,
2	12	12	256	the
2	12	13	257	snowflakes
2	12	14	258	kept
2	12	15	259	landing,
2	12	16	260	but
2	12	17	261	she
2	12	18	262	did
2	12	19	263	not
2	12	20	264	notice
2	12	21	265	them
2	12	22	266	as
2	12	23	267	she
2	12	24	268	shivered
2	12	25	269	along.
2	13	0	270	She
2	13	1	271	was
2	13	2	272	losing
2	13	3	273	strength
2	13	4	274	and
2	13	5	275	beginning
2	13	6	276	to
2	13	7	277	doubt
2	13	8	278	she
2	13	9	279	could
2	13	10	280	weather
2	13	11	281	this
2	13	12	282	storm.
2	14	0	283	It
2	14	1	284	was
2	14	2	285	New
2	14	3	286	Year's,
2	14	4	287	and
2	14	5	288	the
2	14	6	289	girl
2	14	7	290	asked
2	14	8	291	herself
2	14	9	292	why,
2	14	10	293	as
2	14	11	294	lights
2	14	12	295	shone
2	14	13	296	from
2	14	14	297	every
2	14	15	298	window,
2	14	16	299	and
2	14	17	300	the
2	14	18	301	savory
2	14	19	302	smell
2	14	20	303	of
2	14	21	304	roast
2	14	22	305	goose
2	14	23	306	crept
2	14	24	307	out
2	14	25	308	on
2	14	26	309	the
2	14	27	310	streets,
2	14	28	311	she
2	14	29	312	was
2	14	30	313	outside
2	14	31	314	all
2	14	32	315	alone.
2	15	0	316	Exhausted,
2	15	1	317	she
2	15	2	318	finally
2	15	3	319	sat
2	15	4	320	down
2	15	5	321	in
2	15	6	322	a
2	15	7	323	corner
2	15	8	324	behind
2	15	9	325	the
2	15	10	326	little
2	15	11	327	bakery.
2	16	0	328	She
2	16	1	329	put
2	16	2	330	a
2	16	3	331	rag
2	16	4	332	she
2	16	5	333	had
2	16	6	334	found
2	16	7	335	over
2	16	8	336	her
2	16	9	337	legs
2	16	10	338	to
2	16	11	339	cover
2	16	12	340	herself,
2	16	13	341	but
2	16	14	342	she
2	16	15	343	could
2	16	16	344	not
2	16	17	345	keep
2	16	18	346	off
2	16	19	347	the
2	16	20	348	cold.
2	17	0	349	The
2	17	1	350	girl,
2	17	2	351	who
2	17	3	352	the
2	17	4	353	night
2	17	5	354	air
2	17	6	355	had
2	17	7	356	completely
2	17	8	357	enveloped,
2	17	9	358	dared
2	17	10	359	not
2	17	11	360	go
2	17	12	361	home,
2	17	13	362	for
2	17	14	363	she
2	17	15	364	had
2	17	16	365	sold
2	17	17	366	no
2	17	18	367	matches.
2	18	0	368	Her
2	18	1	369	father
2	18	2	370	had
2	18	3	371	been
2	18	4	372	mean
2	18	5	373	and
2	18	6	374	moody
2	18	7	375	ever
2	18	8	376	since
2	18	9	377	his
2	18	10	378	wife
2	18	11	379	had
2	18	12	380	gone
2	18	13	381	to
2	18	14	382	meet
2	18	15	383	her
2	18	16	384	Maker.
2	19	0	385	He
2	19	1	386	would
2	19	2	387	certainly
2	19	3	388	beat
2	19	4	389	her,
2	19	5	390	as
2	19	6	391	he
2	19	7	392	has
2	19	8	393	done
2	19	9	394	several
2	19	10	395	times
2	19	11	396	in
2	19	12	397	the
2	19	13	398	weeks
2	19	14	399	past,
2	19	15	400	because
2	19	16	401	she
2	19	17	402	had
2	19	18	403	not
2	19	19	404	earned
2	19	20	405	any
2	19	21	406	money
2	19	22	407	today.
2	20	0	408	Besides,
2	20	1	409	it
2	20	2	410	was
2	20	3	411	almost
2	20	4	412	as
2	20	5	413	cold
2	20	6	414	at
2	20	7	415	home
2	20	8	416	as
2	20	9	417	outside,
2	20	10	418	for
2	20	11	419	they
2	20	12	420	had
2	20	13	421	only
2	20	14	422	a
2	20	15	423	patchy
2	20	16	424	roof
2	20	17	425	to
2	20	18	426	cover
2	20	19	427	them.
2	21	0	428	The
2	21	1	429	girl's
2	21	2	430	little
2	21	3	431	hands
2	21	4	432	were
2	21	5	433	almost
2	21	6	434	frozen
2	21	7	435	solid
2	21	8	436	so
2	21	9	437	she
2	21	10	438	decided
2	21	11	439	that
2	21	12	440	a
2	21	13	441	burning
2	21	14	442	match
2	21	15	443	might
2	21	16	444	be
2	21	17	445	of
2	21	18	446	some
2	21	19	447	good.
2	22	0	448	'Scratch!'
2	23	0	449	sounded
2	23	1	450	the
2	23	2	451	match
2	23	3	452	as
2	23	4	453	she
2	23	5	454	drew
2	23	6	455	it
2	23	7	456	out.
2	24	0	457	How
2	24	1	458	it
2	24	2	459	sputtered
2	24	3	460	as
2	24	4	461	it
2	24	5	462	burnt!
2	25	0	463	It
2	25	1	464	gave
2	25	2	465	a
2	25	3	466	warm,
2	25	4	467	candle-like
2	25	5	468	bright
2	25	6	469	light
2	25	7	470	that
2	25	8	471	the
2	25	9	472	girl
2	25	10	473	hid
2	25	11	474	from
2	25	12	475	the
2	25	13	476	world
2	25	14	477	as
2	25	15	478	she
2	25	16	479	held
2	25	17	480	her
2	25	18	481	hand
2	25	19	482	over
2	25	20	483	it.
2	26	0	484	Why
2	26	1	485	had
2	26	2	486	no
2	26	3	487	one
2	26	4	488	wanted
2	26	5	489	to
2	26	6	490	buy
2	26	7	491	even
2	26	8	492	one
2	26	9	493	match?
2	27	0	494	A
2	27	1	495	wonderful
2	27	2	496	light,
2	27	3	497	it
2	27	4	498	was
2	27	5	499	really.
2	28	0	500	It
2	28	1	501	seemed
2	28	2	502	to
2	28	3	503	the
2	28	4	504	girl
2	28	5	505	that
2	28	6	506	she
2	28	7	507	was
2	28	8	508	sitting
2	28	9	509	by
2	28	10	510	a
2	28	11	511	large
2	28	12	512	iron
2	28	13	513	stove,
2	28	14	514	with
2	28	15	515	polished
2	28	16	516	brass
2	28	17	517	feet
2	28	18	518	and
2	28	19	519	a
2	28	20	520	brass
2	28	21	521	ornament.
2	29	0	522	How
2	29	1	523	the
2	29	2	524	fire
2	29	3	525	burned!
2	30	0	526	The
2	30	1	527	girl
2	30	2	528	was
2	30	3	529	pleased
2	30	4	530	and
2	30	5	531	the
2	30	6	532	fire
2	30	7	533	actually
2	30	8	534	seemed
2	30	9	535	so
2	30	10	536	warm
2	30	11	537	that
2	30	12	538	the
2	30	13	539	child
2	30	14	540	stretched
2	30	15	541	out
2	30	16	542	her
2	30	17	543	feet
2	30	18	544	as
2	30	19	545	if
