item	zone	word	meanItemRT
3	400	past,	367.5824175824176
3	401	because	358.6555555555556
3	402	she	346.94444444444446
3	403	had	328.93333333333334
3	404	not	314.9450549450549
3	405	earned	313.5888888888889
3	406	any	331.96666666666664
3	407	money	310.4175824175824
3	408	today.	326.3076923076923
3	409	Besides,	427.77777777777777
3	410	it	337.9340659340659
3	411	was	321.8876404494382
3	412	almost	300.0989010989011
3	413	as	295.956043956044
3	414	cold	297.54945054945057
3	415	at	321.6373626373626
3	416	home	331.967032967033
3	417	as	319.8
3	418	outside,	322.032967032967
3	419	for	350.93333333333334
3	420	they	316.7582417582417
3	421	had	317.42857142857144
3	422	only	297.1098901098901
3	423	a	305.5824175824176
3	424	patchy	311.5164835164835
3	425	roof	333.3076923076923
3	426	to	326.8901098901099
3	427	cover	334.1555555555556
3	428	them.	311.68888888888887
3	429	The	342.50549450549454
3	430	girl's	332.6777777777777
3	431	little	335.0
3	432	hands	342.2857142857143
3	433	were	322.9325842696629
3	434	almost	318.4175824175824
3	435	frozen	352.11235955056173
3	436	solid	327.3483146067416
3	437	so	318.2584269662922
3	438	she	327.3956043956044
3	439	decided	329.03333333333336
3	440	that	334.46153846153845
3	441	a	308.2197802197802
3	442	burning	327.94444444444446
3	443	match	354.05494505494505
3	444	might	385.98901098901104
3	445	be	326.5777777777778
3	446	of	317.956043956044
3	447	some	345.4444444444445
3	448	good.	357.6153846153846
3	449	'Scratch!'	421.31111111111113
3	450	sounded	480.0111111111111
3	451	the	411.9550561797753
3	452	match	369.0777777777778
3	453	as	336.6741573033708
3	454	she	345.032967032967
3	455	drew	329.8
3	456	it	327.3736263736264
3	457	out.	313.8222222222222
3	458	How	367.1111111111111
3	459	it	346.2197802197802
3	460	sputtered	371.2967032967033
3	461	as	345.2087912087912
3	462	it	326.8791208791209
3	463	burnt!	340.4175824175824
3	464	It	348.1666666666667
3	465	gave	369.75824175824175
3	466	a	323.7142857142857
3	467	warm,	327.5274725274725
3	468	candle-like	381.30769230769226
3	469	bright	389.03333333333336
3	470	light	344.4065934065934
3	471	that	344.8111111111112
3	472	the	317.989010989011
3	473	girl	328.5056179775281
3	474	hid	292.4888888888889
3	475	from	340.2111111111111
3	476	the	309.03333333333336
3	477	world	309.23595505617976
3	478	as	327.22222222222223
3	479	she	344.0777777777778
3	480	held	330.53932584269666
3	481	her	305.1222222222222
3	482	hand	331.7444444444444
3	483	over	299.53333333333336
3	484	it.	321.5934065934066
3	485	Why	317.1555555555556
3	486	had	327.2967032967033
3	487	no	313.6
3	488	one	314.35164835164835
3	489	wanted	340.24175824175825
3	490	to	339.15384615384613
3	491	buy	299.3956043956044
3	492	even	300.04395604395603
3	493	one	309.5274725274725
3	494	match?	317.25274725274727
3	495	A	330.75280898876406
3	496	wonderful	325.8241758241758
3	497	light,	337.9
3	498	it	352.9450549450549
3	499	was	343.34444444444443
3	500	really.	365.4565217391304
3	501	It	346.6263736263736
3	502	seemed	362.3846153846154
3	503	to	334.8777777777778
3	504	the	334.66666666666663
3	505	girl	348.2857142857143
3	506	that	340.8131868131868
3	507	she	288.6847826086956
3	508	was	319.4130434782609
3	509	sitting	300.0326086956522
3	510	by	306.8260869565217
3	511	a	309.1847826086956
3	512	large	317.2934782608696
3	513	iron	311.64130434782606
3	514	stove,	319.25
3	515	with	368.7608695652174
3	516	polished	371.6593406593407
3	517	brass	350.85714285714283
3	518	feet	335.8369565217391
3	519	and	363.8586956521739
3	520	a	333.4347826086956
3	521	brass	318.6086956521739
3	522	ornament.	390.3913043478261
3	523	How	378.3033707865168
3	524	the	340.8333333333333
3	525	fire	329.8241758241758
3	526	burned!	356.9340659340659
3	527	The	370.2111111111111
3	528	girl	367.19780219780216
3	529	was	317.2183908045977
3	530	pleased	344.1685393258427
3	531	and	327.3820224719101
3	532	the	323.48888888888894
3	533	fire	341.21348314606746
3	534	actually	307.0888888888889
3	535	seemed	356.08988764044943
3	536	so	333.8555555555555
3	537	warm	318.4269662921348
3	538	that	308.83516483516485
3	539	the	323.4111111111111
3	540	child	316.5164835164835
3	541	stretched	339.7111111111111
3	542	out	349.3111111111112
3	543	her	357.5
3	544	feet	327.7
3	545	as	344.91208791208794
3	546	if	318.6263736263736
3	547	to	342.85714285714283
3	548	warm	309.13186813186815
3	549	them,	304.2967032967033
3	550	when	342.65934065934067
3	551	suddenly	343.27472527472526
3	552	the	330.8901098901099
3	553	flame	320.54945054945057
3	554	of	314.53846153846155
3	555	the	310.25274725274727
3	556	match	319.7912087912088
3	557	went	309.5444444444444
3	558	out.	314.978021978022
3	559	It	334.3296703296703
3	560	was	317.7912087912088
3	561	a	294.13186813186815
3	562	short,	316.7032967032967
3	563	stubby	354.8131868131868
3	564	match	341.25274725274727
3	565	that	330.84615384615387
3	566	the	321.8888888888889
3	567	little	320.967032967033
3	568	girl	304.3666666666667
3	569	next	301.98901098901104
3	570	rubbed	338.4945054945055
3	571	on	332.86813186813185
3	572	the	340.5274725274725
3	573	wall.	336.31868131868134
3	574	It	379.23333333333335
3	575	burst	350.6703296703297
3	576	into	329.8021978021978
3	577	a	339.45054945054943
3	578	flame,	333.06666666666666
3	579	and	350.4835164835165
3	580	lo	321.71428571428567
3	581	and	367.0222222222222
3	582	behold,	327.1868131868132
3	583	the	308.6373626373626
3	584	girl	306.77777777777777
3	585	was	306.45054945054943
3	586	transported	327.9230769230769
3	587	from	347.6923076923077
3	588	her	322.72527472527474
3	589	dank	325.57142857142856
3	590	city	371.4725274725275
3	591	to	346.69230769230774
3	592	a	306.7111111111111
3	593	beautiful,	318.05494505494505
3	594	sunny	308.956043956044
3	595	forest.	352.1978021978022
3	596	She	354.22222222222223
3	597	heard	349.4835164835165
3	598	the	330.68131868131866
3	599	birds	320.0989010989011
3	600	chirping	328.6263736263736
3	601	and	303.5054945054945
3	602	she	322.47777777777776
3	603	was	294.47777777777776
3	604	surrounded	285.65934065934067
3	605	by	304.7142857142857
3	606	wildflowers	331.0
3	607	and	335.8666666666667
3	608	birches	313.7362637362637
3	609	as	335.49450549450546
3	610	white	320.1460674157304
3	611	as	331.5274725274725
3	612	snow.	344.0659340659341
3	613	A	334.04395604395603
3	614	little	318.94444444444446
3	615	squirrel	290.06666666666666
3	616	hid	328.31868131868134
3	617	some	304.9111111111111
3	618	food	327.1555555555556
3	619	in	336.06741573033713
3	620	the	304.24175824175825
3	621	ground	323.5274725274725
3	622	and	312.2637362637363
3	623	scurried	335.52747252747247
3	624	off	313.9450549450549
3	625	into	307.010989010989
3	626	the	294.9010989010989
3	627	underbrush.	317.7362637362637
3	628	The	350.4555555555556
3	629	girl	325.0769230769231
3	630	was	320.57142857142867
3	631	curious,	324.8888888888889
3	632	so	316.05555555555554
3	633	she	319.83516483516485
3	634	dug	316.956043956044
3	635	some	305.6043956043956
3	636	squirrel	321.9230769230769
3	637	food	335.7362637362637
3	638	up	310.7362637362637
3	639	to	289.02197802197804
3	640	see	306.45054945054943
3	641	what	287.989010989011
3	642	it	289.3296703296703
3	643	was,	292.7362637362637
3	644	but	308.77777777777777
3	645	then	310.4725274725275
3	646	she	300.6
3	647	forgot	310.13186813186815
3	648	to	296.0
3	649	put	293.42857142857144
3	650	it	298.68131868131866
3	651	back.	313.5
3	652	The	324.3846153846154
3	653	squirrel	331.9555555555556
3	654	came	320.16483516483515
3	655	back	322.3333333333333
3	656	and	291.7692307692308
3	657	looked	303.8222222222222
3	658	in	303.45054945054943
3	659	its	290.72222222222223
3	660	hiding	297.7582417582417
3	661	place,	306.6777777777777
3	662	but	322.87912087912093
3	663	the	293.1333333333333
3	664	food	276.2197802197802
3	665	was	299.4222222222222
3	666	nowhere	289.5
3	667	to	310.18888888888887
3	668	be	300.1758241758242
3	669	found.	289.43333333333334
3	670	Then	328.7472527472528
3	671	the	297.3333333333333
3	672	match	298.38461538461536
3	673	went	306.1758241758242
3	674	out,	344.8241758241758
3	675	and	307.7692307692308
3	676	it	307.2197802197802
3	677	wasn't	301.032967032967
3	678	the	303.3111111111112
3	679	forest	305.6777777777778
3	680	that	331.2967032967033
3	681	remained	336.956043956044
3	682	before	330.19780219780216
3	683	her	327.1098901098901
3	684	eyes.	393.3
3	685	It	336.7692307692308
3	686	was	288.010989010989
3	687	only	275.5164835164835
3	688	the	292.83516483516485
3	689	thick,	302.7802197802198
3	690	damp,	297.5934065934066
3	691	cold	305.3333333333333
3	692	wall.	311.2307692307692
3	693	The	362.88888888888897
3	694	girl	348.7362637362637
3	695	looked	329.1222222222222
3	696	despondently	343.49450549450546
3	697	into	388.56043956043953
3	698	the	324.8666666666667
3	699	sky	313.43956043956047
3	700	that	292.46666666666664
3	701	was	299.33333333333337
3	702	now	296.1777777777778
3	703	fully	341.7692307692308
3	704	darkened	329.85714285714283
3	705	and	340.53846153846155
3	706	suddenly	322.6703296703297
3	707	she	306.6777777777778
3	708	saw	299.3076923076923
3	709	a	307.0
3	710	star	321.8021978021978
3	711	fall,	309.13186813186815
3	712	leaving	349.9222222222222
3	713	behind	361.0444444444444
3	714	it	318.5824175824176
3	715	a	313.1758241758242
3	716	bright	311.6043956043956
3	717	streak	298.68131868131866
3	718	of	337.2
3	719	fire.	299.6666666666667
3	720	'Someone	367.2247191011236
3	721	is	406.1538461538461
3	722	dying,'	338.90109890109886
3	723	thought	379.13186813186815
3	724	the	361.0888888888889
3	725	little	308.2444444444444
3	726	girl.	318.3033707865169
3	727	It	318.8314606741573
3	728	was	296.4835164835165
3	729	her	297.86813186813185
3	730	old	317.8
3	731	grandmother,	355.55172413793105
3	732	the	377.53333333333336
3	733	one	356.9555555555556
3	734	who	323.1555555555556
3	735	had	306.6292134831461
3	736	loved	291.1222222222222
3	737	her	305.8888888888889
3	738	the	308.7032967032967
3	739	most,	319.09890109890114
3	740	and	303.2857142857143
3	741	the	304.45054945054943
3	742	one	313.50549450549454
3	743	who	281.86813186813185
3	744	the	285.010989010989
3	745	girl	317.010989010989
3	746	used	317.9450549450549
3	747	to	294.6923076923077
3	748	visit	299.3956043956044
3	749	every	294.84615384615387
3	750	Sunday,	301.2307692307692
3	751	who	347.54945054945057
3	752	had	303.86813186813185
3	753	told	290.3296703296703
3	754	her	295.8241758241758
3	755	that	290.956043956044
3	756	when	288.06666666666666
3	757	a	301.8791208791209
3	758	star	309.1978021978022
3	759	falls,	308.032967032967
3	760	a	306.685393258427
3	761	soul	326.43956043956047
3	762	leaves	318.7802197802198
3	763	this	322.6923076923077
3	764	earth.	316.9010989010989
3	765	It	357.30769230769226
3	766	was	336.2857142857143
3	767	her	294.2637362637363
3	768	last	289.43956043956047
3	769	match	308.01098901098896
3	770	that	310.34065934065933
3	771	the	336.1847826086956
3	772	little	321.57142857142856
3	773	girl	296.1304347826087
3	774	now	284.05494505494505
3	775	rubbed	301.4065934065934
3	776	on	330.5869565217391
3	777	the	325.7582417582417
3	778	wall	324.6777777777778
3	779	and	292.3
3	780	the	290.4347826086956
3	781	light	310.2934782608696
3	782	again	308.9230769230769
3	783	shone	317.97777777777776
3	784	round	318.85714285714283
3	785	her.	320.3626373626374
3	786	Her	333.8901098901099
3	787	old	332.01098901098896
3	788	grandmother	373.50549450549454
3	789	in	329.72222222222223
3	790	the	317.45054945054943
3	791	brightness	312.8666666666667
3	792	stood,	329.7912087912088
3	793	loving	363.7865168539325
3	794	in	350.24175824175825
3	795	her	340.5777777777778
3	796	appearance.	380.74725274725273
3	797	The	390.48888888888894
3	798	girl	342.9450549450549
3	799	understood	329.3296703296703
3	800	her	333.44565217391306
3	801	grandmother	330.02222222222224
3	802	would	341.52747252747247
3	803	soon	382.5111111111111
3	804	disappear,	346.75
3	805	but	354.9555555555556
3	806	she	330.8260869565217
3	807	tried	315.7391304347826
3	808	to	317.7888888888889
3	809	play	312.0760869565217
3	810	for	321.021978021978
3	811	time.	359.8111111111112
3	812	'Grandmother,'	459.8681318681319
3	813	cried	444.81111111111113
3	814	the	357.8901098901099
3	815	little	330.6263736263736
3	816	one,	304.9010989010989
3	817	'O	359.22222222222223
3	818	take	355.9230769230769
3	819	me	331.84444444444443
3	820	with	297.7362637362637
3	821	you!	308.87640449438203
3	822	I	301.35555555555555
3	823	know	333.054945054945
3	824	you	291.5274725274725
3	825	will	310.4222222222222
3	826	go	308.1777777777778
3	827	away	318.46153846153845
3	828	when	328.0
3	829	the	311.18888888888887
3	830	match	298.85714285714283
3	831	burns	306.0769230769231
3	832	out!'	334.1428571428572
3	833	The	329.85393258426967
3	834	girl	330.7362637362637
3	835	decided	305.43956043956047
3	836	to	324.01098901098896
3	837	light	311.0659340659341
3	838	the	341.20879120879124
3	839	whole	343.9450549450549
3	840	bundle	341.8791208791209
3	841	of	346.13186813186815
3	842	matches,	346.5274725274725
3	843	in	335.9230769230769
3	844	order	320.35164835164835
3	845	to	309.4835164835165
3	846	keep	306.8791208791209
3	847	her	301.94444444444446
3	848	grandmother	321.8666666666667
3	849	there.	347.43333333333334
3	850	The	332.8791208791209
3	851	girl	335.44444444444446
3	852	saw	315.9222222222222
3	853	the	300.5
3	854	matches	300.25274725274727
3	855	glowed	327.8901098901099
3	856	with	332.05555555555554
3	857	a	329.2197802197802
3	858	light	352.1868131868132
3	859	that	319.84444444444443
3	860	was	317.90109890109886
3	861	brighter	316.68131868131866
3	862	than	329.13186813186815
3	863	the	301.64444444444445
3	864	day,	298.1868131868132
3	865	and	332.2111111111111
3	866	her	315.8241758241758
3	867	grandmother	317.3296703296703
3	868	had	322.8333333333333
3	869	never	329.0444444444444
3	870	appeared	343.19780219780216
3	871	so	322.4175824175824
3	872	large	310.64835164835165
3	873	or	318.6923076923077
3	874	so	331.38461538461536
3	875	beautiful	316.6333333333333
3	876	as	305.24719101123594
3	877	she	302.010989010989
3	878	did	309.8131868131868
3	879	in	297.49450549450546
3	880	the	301.50549450549454
3	881	light	290.7362637362637
3	882	of	286.2197802197802
3	883	the	276.08791208791206
3	884	little	278.6292134831461
3	885	matches.	319.5164835164835
3	886	The	370.2022471910112
3	887	grandmother	371.3626373626374
3	888	then	323.7032967032967
3	889	took	321.3296703296703
3	890	the	314.7142857142857
3	891	little	304.2307692307692
3	892	girl	287.27472527472526
3	893	in	303.5777777777778
3	894	her	288.3076923076923
3	895	arms,	286.65934065934067
3	896	and	293.8131868131868
3	897	they	285.5934065934066
3	898	both	287.5934065934066
3	899	flew	295.7362637362637
3	900	upwards	306.02197802197804
3	901	in	312.1
3	902	brightness	310.8901098901099
3	903	and	306.3820224719101
3	904	joy	326.6043956043956
3	905	far	304.49450549450546
3	906	above	305.0989010989011
3	907	the	304.30681818181813
3	908	earth,	314.5934065934066
3	909	where	314.3888888888889
3	910	there	313.9888888888889
3	911	was	306.2555555555556
3	912	neither	296.24175824175825
3	913	cold	301.6373626373626
3	914	nor	297.1
3	915	hunger,	299.9887640449438
3	916	and	328.16666666666663
3	917	the	293.3736263736264
3	918	little	289.1428571428572
3	919	girl	288.0
3	920	felt	293.35555555555555
3	921	safe	303.9230769230769
3	922	and	298.5164835164835
3	923	peaceful.	314.978021978022
3	924	In	329.4
3	925	the	303.08791208791206
3	926	dawn	285.72527472527474
3	927	of	286.967032967033
3	928	the	287.27472527472526
3	929	morning	273.4222222222222
3	930	there	289.3296703296703
3	931	lay	311.46153846153845
3	932	the	317.9450549450549
3	933	poor	339.18888888888887
3	934	little	305.3370786516854
3	935	one,	323.8666666666666
3	936	not	314.19101123595505
3	937	frowning,	394.7802197802198
3	938	but	365.44565217391306
3	939	smiling	335.53846153846155
3	940	and	323.2967032967033
3	941	with	305.15384615384613
3	942	a	303.6521739130435
3	943	pale	313.4945054945055
3	944	face	333.46666666666664
3	945	leaning	323.1333333333333
3	946	against	338.04395604395603
3	947	the	313.967032967033
3	948	wall,	318.1222222222222
3	949	frozen	325.0659340659341
3	950	and	325.50549450549454
3	951	stone	332.01098901098896
3	952	dead.	436.3406593406593
3	953	'She	412.06666666666666
3	954	tried	384.72527472527474
3	955	to	356.65934065934067
3	956	warm	329.6703296703297
3	957	herself,'	338.7252747252748
3	958	said	363.1098901098901
3	959	some.	356.4285714285714
3	960	Children	441.9340659340659
3	961	who	430.0
3	962	saw	346.2967032967033
3	963	her	322.7802197802198
3	964	were	344.41111111111115
3	965	asking	378.3956043956045
3	966	their	356.5444444444444
3	967	parents	323.0989010989011
3	968	why	324.0444444444444
3	969	no	307.5111111111111
3	970	one	306.4835164835165
3	971	helped	299.84444444444443
3	972	the	334.6043956043956
3	973	girl	315.49450549450546
3	974	who	323.1222222222222
3	975	they	312.16483516483515
3	976	knew	333.3888888888889
3	977	looked	352.5164835164835
3	978	dirt	338.43333333333334
3	979	poor	368.2857142857143
3	980	and	332.0769230769231
3	981	helpless.	317.85714285714283
3	982	Passersby	451.5333333333333
3	983	who	404.1428571428572
3	984	saw	337.6923076923077
3	985	her	321.9222222222222
3	986	sitting	331.47777777777776
3	987	motionless	362.7582417582418
3	988	wished	364.3296703296703
3	989	they	345.0659340659341
3	990	could	322.7802197802198
3	991	have	317.77777777777777
3	992	helped	311.1758241758242
3	993	the	305.16483516483515
3	994	girl,	330.56043956043953
3	995	but	343.9450549450549
3	996	their	300.6703296703297
3	997	good	307.5934065934066
3	998	intentions	320.8241758241758
3	999	were	321.72527472527474
3	1000	a	311.4065934065934
3	1001	day	300.3736263736264
3	1002	late	303.15384615384613
3	1003	and	302.0989010989011
3	1004	a	301.1758241758242
3	1005	dollar	304.4945054945055
3	1006	short.	315.0659340659341
3	1007	Other	339.945054945055
3	1008	people	327.7142857142857
3	1009	suspected	330.72527472527474
3	1010	the	317.8777777777778
3	1011	girl	302.956043956044
3	1012	had	292.5444444444444
3	1013	fallen	313.5274725274725
3	1014	asleep	312.48888888888894
3	1015	and	308.4157303370786
3	1016	frozen,	298.1847826086956
3	1017	but	330.0978260869565
3	1018	no	323.4891304347826
3	1019	one	312.8152173913044
3	1020	imagined	327.9347826086957
3	1021	what	317.4130434782609
3	1022	beautiful	321.9891304347826
3	1023	things	331.6559139784946
3	1024	she	337.3010752688172
3	1025	had	327.23655913978496
3	1026	seen,	302.7204301075269
3	1027	nor	321.83870967741933
3	1028	into	319.18279569892474
3	1029	what	318.4301075268817
3	1030	glory	335.6086956521739
3	1031	she	321.6989247311828
3	1032	had	316.36559139784947
3	1033	entered	306.20212765957444
3	1034	with	313.0425531914894
3	1035	her	325.24468085106383
3	1036	grandmother,	329.6063829787234
3	1037	on	357.1170212765957
3	1038	New	377.7021276595745
3	1039	Year's	378.17894736842106
3	1040	day.	495.258064516129
4	1	Once	541.7252747252747
4	2	upon	363.84615384615387
4	3	a	335.2608695652174
4	4	time	336.7282608695652
4	5	the	339.2934782608696
4	6	birds	337.28571428571433
4	7	took	334.2
4	8	it	340.978021978022
4	9	into	335.50549450549454
4	10	their	336.39325842696627
4	11	heads	362.0
4	12	that	349.8666666666666
4	13	they	334.8409090909091
4	14	would	334.80219780219784
4	15	like	333.054945054945
4	16	a	322.46153846153845
4	17	master,	329.6818181818182
4	18	and	378.989010989011
4	19	that	336.20879120879124
4	20	one	331.23333333333323
4	21	of	322.3
4	22	their	314.6555555555556
4	23	number	330.18888888888887
4	24	must	389.3333333333333
4	25	be	366.8863636363637
4	26	chosen	368.7333333333332
4	27	king.	406.5632183908045
4	28	A	484.6966292134831
4	29	meeting	421.4943820224719
4	30	of	345.9550561797753
4	31	all	341.21348314606746
4	32	the	321.6931818181818
4	33	birds	317.0224719101124
4	34	was	344.52272727272725
4	35	called	327.0112359550562
4	36	and	325.15730337078656
4	37	though	338.4318181818182
4	38	they	366.1123595505617
4	39	understood	357.4942528735632
4	40	the	359.5113636363637
4	41	birds	340.7586206896552
4	42	who	373.89772727272737
4	43	were	354.4942528735632
4	44	from	375.0340909090909
4	45	the	378.6477272727273
4	46	most	347.85227272727263
4	47	distant	362.45454545454544
4	48	lands	349.5681818181818
4	49	would	357.88636363636374
4	50	be	352.7356321839081
4	51	unable	373.8409090909091
4	52	to	350.8977272727273
4	53	come,	395.22727272727263
4	54	many	455.4090909090909
4	55	birds	359.9545454545454
4	56	came	338.5402298850575
4	57	from	340.7471264367816
4	58	faraway	352.0909090909091
4	59	meadows	390.4772727272726
4	60	and	378.7816091954023
4	61	woods.	384.1590909090909
4	62	The	404.2873563218391
4	63	eagle,	370.2613636363637
4	64	who	359.75
4	65	already	359.04545454545456
4	66	thought	337.9886363636363
4	67	himself	375.7159090909091
4	68	the	366.0568181818182
4	69	de	374.54545454545456
4	70	facto	442.52325581395365
4	71	king,	459.27272727272725
4	72	arrived	415.2134831460674
4	73	fashionably	410.4659090909091
4	74	late.	429.89772727272725
4	75	It	404.0681818181818
4	76	was	343.9885057471264
4	77	a	357.0229885057471
4	78	hawk	379.1931818181818
4	79	who	356.25
4	80	was	329.39772727272725
4	81	most	325.125
4	82	excited	384.77272727272737
4	83	about	347.2159090909091
4	84	the	323.5909090909091
4	85	meeting,	342.89772727272725
4	86	because	418.5227272727274
4	87	he	337.8636363636363
4	88	was	319.35632183908046
4	89	the	313.2159090909091
4	90	dark	321.9310344827586
4	91	horse	345.04545454545456
4	92	for	364.0681818181818
4	93	king.	422.4090909090909
4	94	The	506.5909090909091
4	95	small	420.77272727272725
4	96	fry	384.75
4	97	came	379.3863636363637
4	98	too,	371.5909090909091
4	99	and	401.4022988505748
4	100	the	355.1590909090909
4	101	robin,	379.6590909090909
4	102	the	372.1590909090909
4	103	bluebird,	418.625
4	104	the	374.14942528735634
4	105	owl,	360.57954545454544
4	106	the	366.95454545454544
4	107	lark,	358.39772727272725
4	108	and	367.7613636363637
4	109	the	370.04545454545456
4	110	sparrow,	362.8068181818182
4	111	who	362.82954545454544
4	112	had	362.9080459770115
4	113	only	340.7931034482759
4	114	a	323.9655172413793
4	115	chance	340.3636363636363
4	116	in	341.20454545454544
4	117	a	316.72727272727275
4	118	million	360.3181818181818
4	119	to	346.2386363636364
4	120	be	347.32183908045977
4	121	king,	370.9310344827586
4	122	were	386.5232558139536
4	123	all	367.4090909090909
4	124	present	347.735632183908
4	125	at	368.41379310344826
4	126	the	305.60227272727275
4	127	meeting.	332.1348314606741
4	128	The	358.5
4	129	cuckoo,	441.9659090909091
4	130	who	409.14772727272725
4	131	was	365.67045454545456
4	132	almost	333.54545454545456
4	133	not	342.68181818181813
4	134	invited	349.59770114942523
4	135	because	393.2386363636363
4	136	his	355.82954545454544
4	137	call	336.82954545454544
4	138	so	365.0344827586207
4	139	annoyed	439.9318181818181
4	140	the	377.0568181818181
4	141	other	371.64772727272725
4	142	birds,	364.3068181818181
4	143	came	364.3068181818181
4	144	too.	353.2068965517241
4	145	It	402.6931818181818
4	146	was	367.6022727272728
4	147	the	324.625
4	148	very	342.2159090909091
4	149	little	337.4659090909091
4	150	bird	322.20454545454544
4	151	who	330.9659090909091
4	152	had	349.7840909090909
4	153	no	321.25
4	154	name	335.1136363636363
4	155	at	358.4942528735632
4	156	all,	352.60227272727275
4	157	however,	402.1627906976744
4	158	that	383.5
4	159	would	345.7840909090909
4	160	end	346.0340909090909
4	161	up	345.3636363636363
4	162	overturning	388.82954545454544
4	163	the	376.8863636363636
4	164	balance	396.89772727272725
4	165	of	348.44318181818187
4	166	power	332.85057471264366
4	167	among	355.0568181818182
4	168	the	339.0
4	169	birds.	353.81609195402297
4	170	That	373.86206896551727
4	171	there	392.8863636363637
4	172	would	354.6136363636363
4	173	be	347.69318181818187
4	174	great	355.13793103448273
4	175	confusion	424.4022988505747
4	176	and	391.63218390804593
4	177	noise	352.6136363636363
4	178	among	364.5977011494252
4	179	the	362.77272727272725
4	180	birds	343.0229885057471
4	181	at	336.97727272727275
4	182	the	324.05681818181813
4	183	meeting	348.4318181818182
4	184	was	348.13793103448273
4	185	to	344.81609195402297
4	186	be	326.4597701149425
4	187	expected,	356.5402298850575
4	188	given	389.73863636363626
4	189	the	366.1363636363636
4	190	sheer	343.39772727272725
4	191	numbers	344.17045454545456
4	192	of	351.9090909090909
4	193	birds	333.5
4	194	that	326.6590909090909
4	195	have	375.43678160919546
4	196	gathered.	356.8045977011494
4	197	There	414.32183908045977
4	198	was	377.2558139534884
4	199	piping,	402.080459770115
4	200	hissing,	488.95454545454544
4	201	and	412.42045454545456
4	202	clacking,	398.0116279069768
4	203	but	433.95454545454544
4	204	finally	383.9431818181818
4	205	it	346.05681818181813
4	206	was	313.7386363636363
4	207	decided	366.9431818181818
4	208	that	367.8863636363637
4	209	the	318.91954022988506
4	210	bird	338.1590909090909
4	211	that	368.2413793103448
4	212	could	331.9770114942529
4	213	fly	370.9655172413793
4	214	the	360.81609195402297
4	215	highest	362.1149425287357
4	216	should	347.42045454545456
4	217	be	333.3181818181818
4	218	king.	353.85227272727275
4	219	The	385.23863636363626
4	220	little	371.1818181818181
4	221	bird	331.41379310344826
4	222	lay	352.07954545454544
4	223	low	358.1590909090909
4	224	near	365.625
4	225	the	353.0813953488372
4	226	eagle	382.9411764705882
4	227	at	407.9425287356322
4	228	first,	382.9770114942529
4	229	but	395.2413793103448
4	230	the	358.17241379310343
4	231	eagle	352.6136363636364
4	232	did	367.7272727272728
4	233	not	340.8965517241379
4	234	notice	371.6091954022989
4	235	the	357.3863636363636
4	236	bird	374.4772727272728
4	237	hopping	390.5113636363637
4	238	onto	386.625
4	239	his	376.57954545454544
4	240	back	389.13793103448273
4	241	right	408.64772727272725
4	242	as	383.32183908045977
4	243	the	363.6136363636364
4	244	competition	394.8390804597701
4	245	was	377.1724137931034
4	246	about	356.875
4	247	to	366.13793103448273
4	248	commence.	449.953488372093
4	249	Into	387.89534883720927
4	250	the	371.2873563218391
4	251	air	322.13793103448273
4	252	in	338.82758620689657
4	253	a	356.8181818181818
4	254	great	349.54545454545456
4	255	flock	348.79545454545456
4	256	all	336.09090909090907
4	257	the	326.1764705882353
4	258	birds	328.0919540229885
4	259	flew	336.3953488372093
4	260	when	342.2413793103448
4	261	the	329.7931034482759
4	262	signal	346.2528735632184
4	263	was	336.8390804597701
4	264	given.	348.47727272727275
4	265	The	364.54545454545456
4	266	air	355.8636363636364
4	267	was	328.25
4	268	full	341.4318181818182
4	269	of	330.08045977011494
4	270	dust,	303.9431818181818
4	271	and	328.2325581395349
4	272	it	357.0574712643678
4	273	seemed	316.93023255813955
4	274	as	324.64772727272725
4	275	if	330.95454545454544
4	276	a	324.51724137931035
4	277	black	324.85227272727275
4	278	cloud	373.4651162790698
4	279	were	350.95454545454544
4	280	floating	387.3863636363637
4	281	over	346.45454545454544
4	282	the	307.4482758620689
4	283	field.	370.0697674418605
4	284	You	379.8837209302325
4	285	could	331.5402298850575
4	286	hear	348.72727272727275
4	287	the	322.8735632183908
4	288	birds	303.8965517241379
4	289	chirping	320.36781609195407
4	290	and	345.52272727272725
4	291	flapping	316.15116279069764
4	292	from	335.11494252873564
4	293	fields	316.3333333333333
4	294	that	347.5
4	295	were	324.264367816092
4	296	miles	327.98850574712645
4	297	away.	363.2988505747127
4	298	The	347.68965517241384
4	299	little	328.0919540229885
4	300	birds	361.7272727272728
4	301	that	327.58620689655174
4	302	soon	333.7093023255814
4	303	grew	348.8735632183908
4	304	tired	339.32183908045977
4	305	fell	351.68965517241384
4	306	back	348.18390804597703
4	307	quickly	352.6860465116279
4	308	to	326.0
4	309	earth.	335.5882352941177
4	310	The	359.2413793103448
4	311	fact	344.3793103448276
4	312	that	326.2068965517241
4	313	the	311.4431818181818
4	314	larger	343.5
4	315	ones	326.04651162790697
4	316	held	334.3908045977012
4	317	out	337.66666666666663
4	318	longer,	329.4712643678161
4	319	and	339.17045454545456
4	320	flew	343.2386363636364
4	321	higher	341.9186046511628
4	322	and	338.8965517241379
4	323	higher,	328.8965517241379
4	324	but	353.48275862068965
4	325	the	320.7613636363636
4	326	eagle	354.0681818181818
4	327	flew	352.2413793103448
4	328	highest	349.86206896551727
