text_id	word_id	word	paper_log_gmean_freq
3	841	matches,	-10.151948911834628
3	842	in	-3.984588321933348
3	843	order	-8.081845708826204
3	844	to	-3.6156252749091347
3	845	keep	-7.690608372626575
3	846	her	-6.21455809967215
3	847	grandmother	-11.183621717827627
3	848	there.	-6.194756452719591
3	849	The	-2.924340415271659
3	850	girl	-8.334455054737067
3	851	saw	-8.425982311362853
3	852	the	-2.924340415271659
3	853	matches	-10.151948911834628
3	854	glowed	-14.456065288405048
3	855	with	-4.95046724708247
3	856	a	-3.7766140016192504
3	857	light	-8.449067362368638
3	858	that	-4.585357754818401
3	859	was	-5.019156496639937
3	860	brighter	-12.116231941530383
3	861	than	-6.607576615201074
3	862	the	-2.924340415271659
3	863	day,	-7.0230539033456
3	864	and	-3.6612603960379495
3	865	her	-6.21455809967215
3	866	grandmother	-11.183621717827627
3	867	had	-6.1469027220681784
3	868	never	-7.114656454750483
3	869	appeared	-9.600424378046045
3	870	so	-5.710776878569161
3	871	large	-8.313844267430207
3	872	or	-5.6635718669948085
3	873	so	-5.710776878569161
3	874	beautiful	-8.702920541345025
3	875	as	-5.134482303534073
3	876	she	-6.308863834347912
3	877	did	-6.999760924778162
3	878	in	-3.984588321933348
3	879	the	-2.924340415271659
3	880	light	-8.449067362368638
3	881	of	-3.68488344878859
3	882	the	-2.924340415271659
3	883	little	-7.483830787956245
3	884	matches.	-10.151948911834628
3	885	The	-2.924340415271659
3	886	grandmother	-11.183621717827627
3	887	then	-6.750666063739362
3	888	took	-8.034458447816773
3	889	the	-2.924340415271659
3	890	little	-7.483830787956245
3	891	girl	-8.334455054737067
3	892	in	-3.984588321933348
3	893	her	-6.21455809967215
3	894	arms,	-9.622830095021312
3	895	and	-3.6612603960379495
3	896	they	-5.757151606314406
3	897	both	-7.390479472637253
3	898	flew	-11.134489029249984
3	899	upwards	-12.071541752572568
3	900	in	-3.984588321933348
3	901	brightness	-12.47526013534579
3	902	and	-3.6612603960379495
3	903	joy	-10.24316492010629
3	904	far	-8.059451938742702
3	905	above	-8.752282813748847
3	906	the	-2.924340415271659
3	907	earth,	-9.069709242236437
3	908	where	-6.9076552839818035
3	909	there	-6.194756452719591
3	910	was	-5.019156496639937
3	911	neither	-9.737973114058555
3	912	cold	-9.160598280081368
3	913	nor	-9.714521453023504
3	914	hunger,	-11.27390856449973
3	915	and	-3.6612603960379495
3	916	the	-2.924340415271659
3	917	little	-7.483830787956245
3	918	girl	-8.334455054737067
3	919	felt	-8.909495312998121
3	920	safe	-9.052482287360602
3	921	and	-3.6612603960379495
3	922	peaceful.	-10.860600278930539
3	923	In	-3.984588321933348
3	924	the	-2.924340415271659
3	925	dawn	-10.886987034103733
3	926	of	-3.68488344878859
3	927	the	-2.924340415271659
3	928	morning	-8.449067362368638
3	929	there	-6.194756452719591
3	930	lay	-10.035876740581873
3	931	the	-2.924340415271659
3	932	poor	-9.002513524773866
3	933	little	-7.483830787956245
3	934	one,	-5.825916210899859
3	935	not	-5.318499665910535
3	936	frowning,	-14.3049009010102
3	937	but	-5.456118032812082
3	938	smiling	-11.162268593357059
3	939	and	-3.6612603960379495
3	940	with	-4.95046724708247
3	941	a	-3.7766140016192504
3	942	pale	-11.322305105361579
3	943	face	-8.173248939956324
3	944	leaning	-11.753723951523158
3	945	against	-7.643601214075198
3	946	the	-2.924340415271659
3	947	wall,	-9.11412151423564
3	948	frozen	-10.770988120240851
3	949	and	-3.6612603960379495
3	950	stone	-9.669206256811462
3	951	dead.	-8.771440487781781
3	952	'She	-6.308863834347912
3	953	tried	-8.838087398074132
3	954	to	-3.6156252749091347
3	955	warm	-9.875872385503154
3	956	herself,'	-9.714521453023504
3	957	said	-6.887854617275801
3	958	some.	-6.450267142806821
3	959	Children	-8.12819627601538
3	960	who	-6.123808074095753
3	961	saw	-8.425982311362853
3	962	her	-6.21455809967215
3	963	were	-6.123808074095753
3	964	asking	-9.301359770363351
3	965	their	-6.1469027220681784
3	966	parents	-8.727297129222643
3	967	why	-7.068980927481359
3	968	no	-6.101234771254509
3	969	one	-5.825916210899859
3	970	helped	-9.484777217677943
3	971	the	-2.924340415271659
3	972	girl	-8.334455054737067
3	973	who	-6.123808074095753
3	974	they	-5.757151606314406
3	975	knew	-8.752282813748847
3	976	looked	-8.954923260111677
3	977	dirt	-10.953309677034806
3	978	poor	-9.002513524773866
3	979	and	-3.6612603960379495
3	980	helpless.	-12.206072645530174
3	981	Passersby	-14.53090334747154
3	982	who	-6.123808074095753
3	983	saw	-8.425982311362853
3	984	her	-6.21455809967215
3	985	sitting	-9.531923996103645
3	986	motionless	-13.783043367826773
3	987	wished	-11.50297513411706
3	988	they	-5.757151606314406
3	989	could	-6.767906383865738
3	990	have	-5.272630126812061
3	991	helped	-9.484777217677943
3	992	the	-2.924340415271659
3	993	girl,	-8.334455054737067
3	994	but	-5.456118032812082
3	995	their	-6.1469027220681784
3	996	good	-6.63004778767756
3	997	intentions	-11.250561200502737
3	998	were	-6.123808074095753
3	999	a	-3.7766140016192504
3	1000	day	-7.0230539033456
3	1001	late	-8.425982311362853
3	1002	and	-3.6612603960379495
3	1003	a	-3.7766140016192504
3	1004	dollar	-10.151948911834628
3	1005	short.	-8.449067362368638
3	1006	Other	-6.536122759410425
3	1007	people	-6.331085736480887
3	1008	suspected	-11.162268593357059
3	1009	the	-2.924340415271659
3	1010	girl	-8.334455054737067
3	1011	had	-6.1469027220681784
3	1012	fallen	-10.612764115025957
3	1013	asleep	-10.680016342035124
3	1014	and	-3.6612603960379495
3	1015	frozen,	-10.770988120240851
3	1016	but	-5.456118032812082
3	1017	no	-6.101234771254509
3	1018	one	-5.825916210899859
3	1019	imagined	-11.347411026492654
3	1020	what	-6.032244875829602
3	1021	beautiful	-8.702920541345025
3	1022	things	-7.505410478082862
3	1023	she	-6.308863834347912
3	1024	had	-6.1469027220681784
3	1025	seen,	-8.013090113411073
3	1026	nor	-9.714521453023504
3	1027	into	-6.653035544233183
3	1028	what	-6.032244875829602
3	1029	glory	-10.680016342035124
3	1030	she	-6.308863834347912
3	1031	had	-6.1469027220681784
3	1032	entered	-9.85279443822061
3	1033	with	-4.95046724708247
3	1034	her	-6.21455809967215
3	1035	grandmother,	-11.183621717827627
3	1036	on	-4.812182055375063
3	1037	New	-6.331085736480887
3	1038	Year's	-10.633298717467666
3	1039	day.	-7.0230539033456
4	0	Once	-7.9892155088326815
4	1	upon	-8.931951346435994
4	2	a	-3.7766140016192504
4	3	time	-6.239874625670079
4	4	the	-2.924340415271659
4	5	birds	-10.129134234068456
4	6	took	-8.034458447816773
4	7	it	-4.720569814217844
4	8	into	-6.653035544233183
4	9	their	-6.1469027220681784
4	10	heads	-9.96749288251204
4	11	that	-4.585357754818401
4	12	they	-5.757151606314406
4	13	would	-6.287125029261369
4	14	like	-5.963810470326166
4	15	a	-3.7766140016192504
4	16	master,	-9.370509124129004
4	17	and	-3.6612603960379495
4	18	that	-4.585357754818401
4	19	one	-5.825916210899859
4	20	of	-3.68488344878859
4	21	their	-6.1469027220681784
4	22	number	-7.782184556761375
4	23	must	-7.643601214075198
4	24	be	-5.088040233740751
4	25	chosen	-10.106828476554158
4	26	king.	-8.817622836690521
4	27	A	-3.7766140016192504
4	28	meeting	-8.866041699105505
4	29	of	-3.68488344878859
4	30	all	-5.710776878569161
4	31	the	-2.924340415271659
4	32	birds	-10.129134234068456
4	33	was	-5.019156496639937
4	34	called	-7.851674177973766
4	35	and	-3.6612603960379495
4	36	though	-8.059451938742702
4	37	they	-5.757151606314406
4	38	understood	-10.175296275831618
4	39	the	-2.924340415271659
4	40	birds	-10.129134234068456
4	41	who	-6.123808074095753
4	42	were	-6.123808074095753
4	43	from	-5.456118032812082
4	44	the	-2.924340415271659
4	45	most	-6.9076552839818035
4	46	distant	-11.068239643708782
4	47	lands	-10.658510136814161
4	48	would	-6.287125029261369
4	49	be	-5.088040233740751
4	50	unable	-10.106828476554158
4	51	to	-3.6156252749091347
4	52	come,	-7.413427537507333
4	53	many	-7.114656454750483
4	54	birds	-10.129134234068456
4	55	came	-8.059451938742702
4	56	from	-5.456118032812082
4	57	faraway	-13.741331159790022
4	58	meadows	-12.409413569548203
4	59	and	-3.6612603960379495
4	60	woods.	-10.472648753315083
4	61	The	-2.924340415271659
4	62	eagle,	-11.205440765222267
4	63	who	-6.123808074095753
4	64	already	-7.943111118015232
4	65	thought	-7.851674177973766
4	66	himself	-8.633165367668658
4	67	the	-2.924340415271659
4	68	de	-8.679124058562458
4	69	facto	-12.454534004828673
4	70	king,	-8.817622836690521
4	71	arrived	-9.691607193500628
4	72	fashionably	-14.70955068090361
4	73	late.	-8.425982311362853
4	74	It	-4.720569814217844
4	75	was	-5.019156496639937
4	76	a	-3.7766140016192504
4	77	hawk	-11.934519955008277
4	78	who	-6.123808074095753
4	79	was	-5.019156496639937
4	80	most	-6.9076552839818035
4	81	excited	-9.806360841805406
4	82	about	-5.987432685994611
4	83	the	-2.924340415271659
4	84	meeting,	-8.866041699105505
4	85	because	-6.840003176931319
4	86	he	-5.318499665910535
4	87	was	-5.019156496639937
4	88	the	-2.924340415271659
4	89	dark	-9.11412151423564
4	90	horse	-9.761987990262428
4	91	for	-4.585357754818401
4	92	king.	-8.817622836690521
4	93	The	-2.924340415271659
4	94	small	-8.034458447816773
4	95	fry	-11.753723951523158
4	96	came	-8.059451938742702
4	97	too,	-7.0230539033456
4	98	and	-3.6612603960379495
4	99	the	-2.924340415271659
4	100	robin,	-10.747457622830657
4	101	the	-2.924340415271659
4	102	bluebird,	-13.906529956351443
4	103	the	-2.924340415271659
4	104	owl,	-11.79927509218823
4	105	the	-2.924340415271659
4	106	lark,	-13.42346847018825
4	107	and	-3.6612603960379495
4	108	the	-2.924340415271659
4	109	sparrow,	-12.677677556142884
4	110	who	-6.123808074095753
4	111	had	-6.1469027220681784
4	112	only	-6.63004778767756
4	113	a	-3.7766140016192504
4	114	chance	-8.610954571230712
4	115	in	-3.984588321933348
4	116	a	-3.7766140016192504
4	117	million	-8.449067362368638
4	118	to	-3.6156252749091347
4	119	be	-5.088040233740751
4	120	king,	-8.817622836690521
4	121	were	-6.123808074095753
4	122	all	-5.710776878569161
4	123	present	-8.79756868868558
4	124	at	-5.296299404004723
4	125	the	-2.924340415271659
4	126	meeting.	-8.866041699105505
4	127	The	-2.924340415271659
4	128	cuckoo,	-13.42346847018825
4	129	who	-6.123808074095753
4	130	was	-5.019156496639937
4	131	almost	-8.313844267430207
4	132	not	-5.318499665910535
4	133	invited	-10.289150033348113
4	134	because	-6.840003176931319
4	135	his	-5.732151085456658
4	136	call	-8.034458447816773
4	137	so	-5.710776878569161
4	138	annoyed	-11.617175486344028
4	139	the	-2.924340415271659
4	140	other	-6.536122759410425
4	141	birds,	-10.129134234068456
4	142	came	-8.059451938742702
4	143	too.	-7.0230539033456
4	144	It	-4.720569814217844
4	145	was	-5.019156496639937
4	146	the	-2.924340415271659
4	147	very	-6.9076552839818035
4	148	little	-7.483830787956245
4	149	bird	-10.058972455376523
4	150	who	-6.123808074095753
4	151	had	-6.1469027220681784
4	152	no	-6.101234771254509
4	153	name	-7.806451702455341
4	154	at	-5.296299404004723
4	155	all,	-5.710776878569161
4	156	however,	-7.875076181969071
4	157	that	-4.585357754818401
4	158	would	-6.287125029261369
4	159	end	-7.643601214075198
4	160	up	-6.011626438931935
4	161	overturning	-14.048704445131985
4	162	the	-2.924340415271659
4	163	balance	-9.761987990262428
4	164	of	-3.68488344878859
4	165	power	-8.013090113411073
4	166	among	-8.496900488148475
4	167	the	-2.924340415271659
4	168	birds.	-10.129134234068456
4	169	That	-4.585357754818401
4	170	there	-6.194756452719591
4	171	would	-6.287125029261369
4	172	be	-5.088040233740751
4	173	great	-7.183377036941551
4	174	confusion	-11.068239643708782
4	175	and	-3.6612603960379495
4	176	noise	-10.24316492010629
4	177	among	-8.496900488148475
4	178	the	-2.924340415271659
4	179	birds	-10.129134234068456
4	180	at	-5.296299404004723
4	181	the	-2.924340415271659
4	182	meeting	-8.866041699105505
4	183	was	-5.019156496639937
4	184	to	-3.6156252749091347
4	185	be	-5.088040233740751
4	186	expected,	-9.301359770363351
4	187	given	-8.26604544369243
4	188	the	-2.924340415271659
4	189	sheer	-11.483366662728685
4	190	numbers	-9.255337737906919
4	191	of	-3.68488344878859
4	192	birds	-10.129134234068456
4	193	that	-4.585357754818401
4	194	have	-5.272630126812061
4	195	gathered.	-10.886987034103733
4	196	There	-6.194756452719591
4	197	was	-5.019156496639937
4	198	piping,	-12.811208948767407
4	199	hissing,	-13.967496914962156
4	200	and	-3.6612603960379495
4	201	clacking,	-15.366679562274399
4	202	but	-5.456118032812082
4	203	finally	-8.817622836690521
4	204	it	-4.720569814217844
4	205	was	-5.019156496639937
4	206	decided	-9.002513524773866
4	207	that	-4.585357754818401
4	208	the	-2.924340415271659
4	209	bird	-10.058972455376523
4	210	that	-4.585357754818401
4	211	could	-6.767906383865738
4	212	fly	-9.78481602281863
4	213	the	-2.924340415271659
4	214	highest	-9.531923996103645
4	215	should	-6.930921557013977
4	216	be	-5.088040233740751
4	217	king.	-8.817622836690521
4	218	The	-2.924340415271659
4	219	little	-7.483830787956245
4	220	bird	-10.058972455376523
4	221	lay	-10.035876740581873
4	222	low	-8.449067362368638
4	223	near	-8.541998310335208
4	224	the	-2.924340415271659
4	225	eagle	-11.205440765222267
4	226	at	-5.296299404004723
4	227	first,	-6.653035544233183
4	228	but	-5.456118032812082
4	229	the	-2.924340415271659
4	230	eagle	-11.205440765222267
4	231	did	-6.999760924778162
4	232	not	-5.318499665910535
4	233	notice	-9.439753536303988
4	234	the	-2.924340415271659
4	235	bird	-10.058972455376523
4	236	hopping	-12.789468962131
4	237	onto	-9.737973114058555
4	238	his	-5.732151085456658
4	239	back	-6.812354194218884
4	240	right	-6.999760924778162
4	241	as	-5.134482303534073
4	242	the	-2.924340415271659
4	243	competition	-9.416135284955779
4	244	was	-5.019156496639937
4	245	about	-5.987432685994611
4	246	to	-3.6156252749091347
4	247	commence.	-12.431719327062503
4	248	Into	-6.653035544233183
4	249	the	-2.924340415271659
4	250	air	-8.359762183467408
4	251	in	-3.984588321933348
4	252	a	-3.7766140016192504
4	253	great	-7.183377036941551
4	254	flock	-12.206072645530174
4	255	all	-5.710776878569161
4	256	the	-2.924340415271659
4	257	birds	-10.129134234068456
4	258	flew	-11.134489029249984
4	259	when	-6.057561615482908
4	260	the	-2.924340415271659
4	261	signal	-10.082614218433564
4	262	was	-5.019156496639937
4	263	given.	-8.26604544369243
4	264	The	-2.924340415271659
4	265	air	-8.359762183467408
4	266	was	-5.019156496639937
4	267	full	-7.965897635096534
4	268	of	-3.68488344878859
4	269	dust,	-10.565136066036702
4	270	and	-3.6612603960379495
4	271	it	-4.720569814217844
4	272	seemed	-9.622830095021312
4	273	as	-5.134482303534073
4	274	if	-5.825916210899859
4	275	a	-3.7766140016192504
4	276	black	-8.152202915873792
4	277	cloud	-10.451668962845888
4	278	were	-6.123808074095753
4	279	floating	-11.094215130112044
4	280	over	-6.725350392326878
4	281	the	-2.924340415271659
4	282	field.	-8.65588071119013
4	283	You	-4.651203653340133
4	284	could	-6.767906383865738
4	285	hear	-8.679124058562458
4	286	the	-2.924340415271659
4	287	birds	-10.129134234068456
4	288	chirping	-13.988674176973463
4	289	and	-3.6612603960379495
4	290	flapping	-13.70218187265727
4	291	from	-5.456118032812082
4	292	fields	-10.129134234068456
4	293	that	-4.585357754818401
4	294	were	-6.123808074095753
4	295	miles	-9.2093408716431
4	296	away.	-7.782184556761375
4	297	The	-2.924340415271659
4	298	little	-7.483830787956245
4	299	birds	-10.129134234068456
4	300	that	-4.585357754818401
4	301	soon	-8.472697951529685
4	302	grew	-9.9216515231638
4	303	tired	-9.875872385503154
4	304	fell	-9.554240124426192
4	305	back	-6.812354194218884
4	306	quickly	-9.2093408716431
4	307	to	-3.6156252749091347
4	308	earth.	-9.069709242236437
4	309	The	-2.924340415271659
4	310	fact	-8.26604544369243
4	311	that	-4.585357754818401
4	312	the	-2.924340415271659
4	313	larger	-9.622830095021312
4	314	ones	-9.052482287360602
4	315	held	-8.65588071119013
4	316	out	-6.032244875829602
4	317	longer,	-8.838087398074132
4	318	and	-3.6612603960379495
4	319	flew	-11.134489029249984
4	320	higher	-8.79756868868558
4	321	and	-3.6612603960379495
4	322	higher,	-8.79756868868558
4	323	but	-5.456118032812082
4	324	the	-2.924340415271659
4	325	eagle	-11.205440765222267
4	326	flew	-11.134489029249984
4	327	highest	-9.531923996103645
4	328	of	-3.68488344878859
4	329	any,	-6.750666063739362
4	330	surprised	-9.944309547056383
4	331	no	-6.101234771254509
4	332	one.	-5.825916210899859
4	333	Could	-6.767906383865738
4	334	anyone	-8.334455054737067
4	335	stop	-8.013090113411073
4	336	the	-2.924340415271659
4	337	eagle	-11.205440765222267
4	338	that	-4.585357754818401
4	339	seemed	-9.622830095021312
4	340	to	-3.6156252749091347
4	341	be	-5.088040233740751
4	342	flying	-9.875872385503154
4	343	straight	-9.11412151423564
4	344	into	-6.653035544233183
4	345	the	-2.924340415271659
4	346	sun?	-9.278619212729478
4	347	The	-2.924340415271659
4	348	other	-6.536122759410425
4	349	birds	-10.129134234068456
4	350	gave	-8.633165367668658
4	351	out	-6.032244875829602
4	352	one	-5.825916210899859
4	353	by	-5.388220192477353
4	354	one	-5.825916210899859
4	355	and	-3.6612603960379495
4	356	when	-6.057561615482908
4	357	the	-2.924340415271659
4	358	eagle	-11.205440765222267
4	359	saw	-8.425982311362853
4	360	this	-5.019156496639937
4	361	he	-5.318499665910535
4	362	thought,	-7.851674177973766
4	363	'What	-6.032244875829602
4	364	is	-4.448157890206405
4	365	the	-2.924340415271659
4	366	use	-7.344556267400154
4	367	of	-3.68488344878859
4	368	flying	-9.875872385503154
4	369	any	-6.750666063739362
4	370	higher?	-8.79756868868558
4	371	This	-5.019156496639937
4	372	victory	-9.830237090796535
4	373	is	-4.448157890206405
4	374	in	-3.984588321933348
4	375	the	-2.924340415271659
4	376	bag	-9.691607193500628
4	377	and	-3.6612603960379495
4	378	I	-4.398147886555513
4	379	am	-7.413427537507333
4	380	king!'	-8.817622836690521
4	381	Then	-6.750666063739362
4	382	the	-2.924340415271659
4	383	birds	-10.129134234068456
4	384	below	-9.09611922788616
4	385	called	-7.851674177973766
4	386	with	-4.95046724708247
4	387	one	-5.825916210899859
4	388	accord,	-11.934519955008277
4	389	'Come	-7.413427537507333
4	390	back,	-6.812354194218884
4	391	come	-7.413427537507333
4	392	back!	-6.812354194218884
4	393	It	-4.720569814217844
4	394	is	-4.448157890206405
4	395	you	-4.651203653340133
4	396	who	-6.123808074095753
4	397	must	-7.643601214075198
4	398	be	-5.088040233740751
4	399	our	-6.58559931867028
4	400	king	-8.817622836690521
4	401	because	-6.840003176931319
4	402	no	-6.101234771254509
4	403	one	-5.825916210899859
4	404	can	-5.849930263214863
4	405	fly	-9.78481602281863
4	406	as	-5.134482303534073
4	407	high	-7.483830787956245
4	408	as	-5.134482303534073
4	409	you.'	-4.651203653340133
4	410	'Except	-9.160598280081368
4	411	me!'	-5.802465335560787
4	412	cried	-11.068239643708782
4	413	a	-3.7766140016192504
4	414	shrill,	-13.967496914962156
4	415	shrill	-13.967496914962156
4	416	voice,	-9.052482287360602
4	417	and	-3.6612603960379495
4	418	out	-6.032244875829602
4	419	of	-3.68488344878859
4	420	the	-2.924340415271659
4	421	blue	-8.909495312998121
4	422	the	-2.924340415271659
4	423	little	-7.483830787956245
4	424	bird	-10.058972455376523
4	425	without	-7.620901106048772
4	426	a	-3.7766140016192504
4	427	name	-7.806451702455341
4	428	rose	-9.622830095021312
4	429	from	-5.456118032812082
4	430	the	-2.924340415271659
4	431	eagle's	-14.41881703452443
4	432	back,	-6.812354194218884
4	433	where	-6.9076552839818035
4	434	he	-5.318499665910535
4	435	had	-6.1469027220681784
4	436	lain	-13.988674176973463
4	437	hidden	-10.289150033348113
4	438	in	-3.984588321933348
4	439	the	-2.924340415271659
4	440	feathers.	-11.979734203319445
4	441	His	-5.732151085456658
4	442	guile	-14.228000281009402
4	443	was	-5.019156496639937
4	444	the	-2.924340415271659
4	445	ace	-11.250561200502737
4	446	up	-6.011626438931935
4	447	his	-5.732151085456658
4	448	sleeve,	-11.662586239524634
4	449	and	-3.6612603960379495
4	450	he	-5.318499665910535
4	451	laughed	-10.953309677034806
4	452	to	-3.6156252749091347
4	453	himself	-8.633165367668658
4	454	at	-5.296299404004723
4	455	how	-6.353812696142741
4	456	easy	-8.541998310335208
4	457	it	-4.720569814217844
4	458	had	-6.1469027220681784
4	459	been	-6.287125029261369
4	460	to	-3.6156252749091347
4	461	outwit	-14.72681374832739
4	462	the	-2.924340415271659
4	463	other	-6.536122759410425
4	464	birds.	-10.129134234068456
4	465	Higher	-8.79756868868558
4	466	and	-3.6612603960379495
4	467	higher	-8.79756868868558
4	468	he	-5.318499665910535
4	469	mounted,	-10.908609498116899
4	470	until	-7.806451702455341
4	471	he	-5.318499665910535
4	472	was	-5.019156496639937
4	473	lost	-8.313844267430207
4	474	to	-3.6156252749091347
4	475	sight,	-10.265893171183846
4	476	and	-3.6612603960379495
4	477	then	-6.750666063739362
4	478	folding	-12.184311153748661
4	479	his	-5.732151085456658
4	480	wings	-10.497694785241169
4	481	together,	-8.152202915873792
4	482	he	-5.318499665910535
4	483	sank	-12.184311153748661
4	484	to	-3.6156252749091347
4	485	earth	-9.069709242236437
4	486	crying	-10.22094178332158
4	487	shrilly,	-15.672128599540825
4	488	'I	-4.398147886555513
4	489	am	-7.413427537507333
4	490	king,	-8.817622836690521
4	491	I	-4.398147886555513
4	492	am	-7.413427537507333
4	493	king!'	-8.817622836690521
4	494	The	-2.924340415271659
4	495	eagle	-11.205440765222267
4	496	tricked	-12.811208948767407
4	497	by	-5.388220192477353
4	498	the	-2.924340415271659
4	499	little	-7.483830787956245
4	500	bird	-10.058972455376523
4	501	had	-6.1469027220681784
4	502	not	-5.318499665910535
4	503	sensed	-13.031609014135865
4	504	the	-2.924340415271659
4	505	bird	-10.058972455376523
4	506	in	-3.984588321933348
4	507	his	-5.732151085456658
4	508	feathers	-11.979734203319445
4	509	and	-3.6612603960379495
4	510	so	-5.710776878569161
4	511	had	-6.1469027220681784
4	512	not	-5.318499665910535
4	513	at	-5.296299404004723
4	514	all	-5.710776878569161
4	515	expected	-9.301359770363351
4	516	the	-2.924340415271659
4	517	bird	-10.058972455376523
4	518	to	-3.6156252749091347
4	519	come	-7.413427537507333
4	520	flying	-9.875872385503154
4	521	out	-6.032244875829602
4	522	like	-5.963810470326166
4	523	that.	-4.585357754818401
4	524	The	-2.924340415271659
4	525	birds	-10.129134234068456
4	526	back	-6.812354194218884
4	527	on	-4.812182055375063
4	528	earth	-9.069709242236437
4	529	were	-6.123808074095753
4	530	all	-5.710776878569161
4	531	up	-6.011626438931935
4	532	in	-3.984588321933348
4	533	arms.	-9.622830095021312
4	534	'You,	-4.651203653340133
4	535	and	-3.6612603960379495
4	536	not	-5.318499665910535
4	537	the	-2.924340415271659
4	538	eagle,	-11.205440765222267
4	539	our	-6.58559931867028
4	540	king?'	-8.817622836690521
4	541	the	-2.924340415271659
4	542	birds	-10.129134234068456
4	543	cried,	-11.068239643708782
4	544	fuming	-13.824551302616424
4	545	with	-4.95046724708247
4	546	anger.	-10.542146547812004
4	547	'You	-4.651203653340133
4	548	have	-5.272630126812061
4	549	done	-7.875076181969071
4	550	this	-5.019156496639937
4	551	by	-5.388220192477353
4	552	breaking	-9.806360841805406
4	553	every	-7.390479472637253
4	554	rule	-9.34730622704934
4	555	in	-3.984588321933348
4	556	the	-2.924340415271659
4	557	book,	-8.220427500231414
4	558	so	-5.710776878569161
4	559	we	-5.6635718669948085
4	560	will	-5.870982933667933
4	561	not	-5.318499665910535
4	562	have	-5.272630126812061
4	563	you,	-4.651203653340133
4	564	who	-6.123808074095753
4	565	are	-5.202989005090817
4	566	simply	-9.027185828878336
4	567	tricky	-11.594135520395772
4	568	and	-3.6612603960379495
4	569	cunning,	-12.743926941684084
4	570	to	-3.6156252749091347
4	571	reign	-11.347411026492654
4	572	over	-6.725350392326878
4	573	us.'	-6.812354194218884
4	574	The	-2.924340415271659
4	575	bird	-10.058972455376523
4	576	without	-7.620901106048772
4	577	a	-3.7766140016192504
4	578	name	-7.806451702455341
4	579	then	-6.750666063739362
4	580	decided	-9.002513524773866
4	581	to	-3.6156252749091347
4	582	clear	-8.633165367668658
4	583	the	-2.924340415271659
4	584	air	-8.359762183467408
4	585	and	-3.6612603960379495
4	586	said,	-6.887854617275801
4	587	'Then	-6.750666063739362
4	588	let	-7.828807327958002
4	589	everyone	-8.12819627601538
4	590	start	-7.920832279543984
4	591	with	-4.95046724708247
4	592	a	-3.7766140016192504
4	593	clean	-9.278619212729478
4	594	slate	-11.911911606980684
4	595	and	-3.6612603960379495
4	596	perform	-9.991226466844134
4	597	a	-3.7766140016192504
4	598	new	-6.331085736480887
4	599	challenging	-10.886987034103733
4	600	task.	-10.013302418543335
4	601	Then	-6.750666063739362
4	602	we	-5.6635718669948085
4	603	can	-5.849930263214863
4	604	decide	-9.714521453023504
4	605	who	-6.123808074095753
4	606	should	-6.930921557013977
4	607	be	-5.088040233740751
4	608	the	-2.924340415271659
4	609	real	-7.828807327958002
4	610	king.'	-8.817622836690521
4	611	Then	-6.750666063739362
4	612	the	-2.924340415271659
4	613	birds	-10.129134234068456
4	614	gathered	-10.886987034103733
4	615	together	-8.152202915873792
4	616	again	-7.598704875998595
4	617	and	-3.6612603960379495
4	618	decided	-9.002513524773866
4	619	the	-2.924340415271659
4	620	case	-7.943111118015232
4	621	would	-6.287125029261369
4	622	be	-5.088040233740751
4	623	resolved	-11.27390856449973
4	624	by	-5.388220192477353
4	625	making	-7.965897635096534
4	626	a	-3.7766140016192504
4	627	new	-6.331085736480887
4	628	condition,	-9.531923996103645
4	629	which	-6.21455809967215
4	630	was	-5.019156496639937
4	631	that	-4.585357754818401
4	632	he	-5.318499665910535
4	633	should	-6.930921557013977
4	634	be	-5.088040233740751
4	635	king	-8.817622836690521
4	636	who	-6.123808074095753
4	637	could	-6.767906383865738
4	638	go	-6.840003176931319
4	639	the	-2.924340415271659
4	640	deepest	-12.025419145836915
4	641	into	-6.653035544233183
4	642	the	-2.924340415271659
4	643	earth.	-9.069709242236437
4	644	So	-5.710776878569161
4	645	the	-2.924340415271659
4	646	little	-7.483830787956245
4	647	bird	-10.058972455376523
4	648	who	-6.123808074095753
4	649	the	-2.924340415271659
4	650	other	-6.536122759410425
4	651	birds	-10.129134234068456
4	652	despised	-13.250196748914213
4	653	was	-5.019156496639937
4	654	now	-6.49557940518253
4	655	back	-6.812354194218884
4	656	to	-3.6156252749091347
4	657	square	-9.577065651768416
4	658	one.	-5.825916210899859
4	659	Confident,	-10.519673691959945
4	660	he	-5.318499665910535
4	661	remained,	-10.082614218433564
4	662	however,	-7.875076181969071
4	663	that	-4.585357754818401
4	664	if	-5.825916210899859
4	665	he	-5.318499665910535
4	666	played	-8.679124058562458
4	667	his	-5.732151085456658
4	668	cards	-9.761987990262428
4	669	right,	-6.999760924778162
4	670	he	-5.318499665910535
4	671	could	-6.767906383865738
4	672	be	-5.088040233740751
4	673	king.	-8.817622836690521
4	674	How	-6.353812696142741
4	675	the	-2.924340415271659
4	676	goose	-11.866747339926555
4	677	wallowed	-15.592184389774289
4	678	in	-3.984588321933348
4	679	the	-2.924340415271659
4	680	sand,	-10.497694785241169
4	681	and	-3.6612603960379495
4	682	the	-2.924340415271659
4	683	duck	-11.024345450151557
4	684	strove	-14.38114441822526
4	685	to	-3.6156252749091347
4	686	dig	-11.000101838541564
4	687	a	-3.7766140016192504
4	688	hole	-9.991226466844134
